iter	simplex_id	ef_attempted	ef_ok	solver_status	termination_condition	ef_time_sec	K_ef	ef_obj	true_obj	ub_updated	UB_incumbent	ms_issue_count	ms_issue_scenarios	ms_issue_reasons	ms_issue_details	dual_bound_fail_count	dual_bound_fail_details	ms_cached_count	ms_cached_scenarios	cs_cached_count	cs_cached_scenarios	lb_simp_LB_sur	lb_simp_LB_linear	lb_simp_c_total_finite	lb_simp_c_total_all	lb_simp_ms_total	lb_simp_min_fverts_sum	lb_simp_lb_case	LB_global_end_sum	UB_global_end_sum	ms_lb_gt_primal_count	cs_lb_gt_primal_count
17	(18, 19, 23, 24)	True	True	ok	optimal	0.289	(-6.671833653039213, -99.99999806645016, 0.9277309232705286)	0.9795651864163026	9.795652246780342	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793273	9.644591	9.793273	9.793273	-0.167544	9.812135	all_ms_finite	9.793309	9.795649	0	0
18	(4, 17, 18, 19)	True	True	ok	optimal	0.286	(-6.6718296063383455, -99.9999905259184, 0.9277271439071739)	0.9795651877711861	9.795652260233426	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793309	-0.478849	9.793309	9.793309	-10.352755	9.873905	all_ms_finite	9.793260	9.795649	0	0
19	(17, 18, 19, 26)	True	True	ok	optimal	0.191	(-6.6718297181764825, -99.99999059045784, 0.9277276401635102)	0.9795651877594843	9.795652260171275	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793260	4.839739	9.793260	9.793260	-5.034166	9.873905	all_ms_finite	9.793266	9.795649	0	0
20	(18, 19, 26, 27)	True	True	ok	optimal	0.281	(-6.671829660927772, -99.99999048750915, 0.9277275759812894)	0.9795651877779679	9.795652260350218	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793266	9.026699	9.793266	9.793266	-0.847206	9.873905	all_ms_finite	9.793259	9.795649	0	0
21	(18, 19, 27, 28)	True	True	ok	optimal	0.233	(-6.671832732140053, -99.99999574551484, 0.9277316856380606)	0.9795651868321278	9.795652250862753	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793259	9.073882	9.793259	9.793259	-0.800024	9.873905	all_ms_finite	9.793272	9.795649	0	0
22	(18, 19, 28, 29)	True	True	ok	optimal	0.331	(-6.671832747184489, -99.9999957952784, 0.9277316391347021)	0.9795651868231602	9.79565225062124	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793272	9.712632	9.793272	9.793272	-0.161273	9.873905	all_ms_finite	9.793278	9.795649	0	0
23	(17, 18, 19, 27)	True	True	ok	optimal	0.233	(-6.671833417626959, -99.99999729916345, 0.9277316039640744)	0.979565186554102	9.795652248158662	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793278	4.953521	9.793278	9.793278	-4.920384	9.873905	all_ms_finite	9.793260	9.795649	0	0
24	(18, 19, 27, 31)	True	True	ok	optimal	0.338	(-6.6718334205587695, -99.99999731327321, 0.9277315788563946)	0.9795651865514426	9.79565224813337	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793260	9.039355	9.793260	9.793260	-0.834551	9.873905	all_ms_finite	9.793262	9.795649	0	0
25	(18, 19, 27, 32)	True	True	ok	optimal	0.346	(-6.671833418400973, -99.99999733334312, 0.9277315043672912)	0.9795651865476455	9.79565224809218	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793262	9.073882	9.793262	9.793262	-0.800024	9.873905	all_ms_finite	9.793360	9.795649	0	0
26	(18, 19, 26, 28)	True	True	ok	optimal	0.350	(-6.671829546391823, -99.99999035685562, 0.9277272417227052)	0.979565187801448	9.79565226058179	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793360	9.704393	9.793360	9.793360	-0.169513	9.873905	all_ms_finite	9.793386	9.795649	0	0
27	(18, 19, 28, 34)	True	True	ok	optimal	0.331	(-6.671831035700737, -99.99999236481005, 0.927730714090124)	0.9795651874398597	9.795652256811803	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793386	9.651709	9.793386	9.793386	-0.148623	9.800332	all_ms_finite	9.793487	9.795649	0	0
28	(18, 19, 34, 35)	True	True	ok	optimal	0.222	(-6.671830821197115, -99.99999219572747, 0.9277299052505906)	0.9795651874710002	9.795652257310737	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793487	9.718853	9.793487	9.793487	-0.081478	9.800332	all_ms_finite	9.793665	9.795649	0	0
29	(18, 19, 26, 34)	True	True	ok	optimal	0.236	(-6.671828744114086, -99.99999005022863, 0.9277232161555556)	0.9795651878562206	9.795652261226996	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793665	9.704351	9.793665	9.793665	-0.095980	9.800332	all_ms_finite	9.793402	9.795649	0	0
30	(19, 26, 34, 37)	True	True	ok	optimal	0.330	(-6.671837874455635, -99.99999005658711, 0.9277260872693793)	0.9795651862635115	9.79565224509086	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793402	9.762198	9.793402	9.793402	-0.038134	9.800332	all_ms_finite	9.794195	9.795649	0	0
31	(1, 4, 9, 10)	True	True	ok	optimal	0.340	(-6.673438700411416, -99.99972048328955, 0.9277316675621029)	0.9795649179428436	9.795649562169181	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.794195	-88014848630.565308	9.794195	9.794195	-88014848657.855270	27.289967	all_ms_finite	9.793363	9.795649	0	0
32	(4, 9, 10, 39)	True	True	ok	optimal	0.213	(-6.6734467030858715, -99.99969626107705, 0.927731687131648)	0.9795649188016802	9.79564957073647	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793363	-77994196086.173462	9.793363	9.793363	-77994196113.463425	27.289967	all_ms_finite	9.793375	9.795649	0	0
33	(4, 10, 39, 40)	True	True	ok	optimal	0.230	(-6.673446737040162, -99.99969615791433, 0.9277316872163943)	0.9795649188053622	9.79564957080428	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793375	-9971937078.639463	9.793375	9.793375	-9971937105.929430	27.289967	all_ms_finite	9.793429	9.795649	0	0
34	(1, 4, 10, 39)	True	True	ok	optimal	0.227	(-6.673415955851289, -99.99976613902814, 0.9277316533180334)	0.979564917733525	9.795649559968881	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793429	-56164532742.578865	9.793429	9.793429	-56164532769.868835	27.289967	all_ms_finite	9.793505	9.795649	0	0
35	(4, 10, 39, 41)	True	True	ok	optimal	0.277	(-6.673446759212974, -99.99969609099381, 0.9277316872685921)	0.9795649188077235	9.795649570664507	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793505	-444.729477	9.793505	9.793505	-472.019445	27.289967	all_ms_finite	9.793432	9.795649	0	0
36	(4, 10, 39, 43)	True	True	ok	optimal	0.220	(-6.673443440651103, -99.99970784220325, 0.9277316784909396)	0.9795649182873981	9.79564956539585	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793432	-306.739990	9.793432	9.793432	-327.952004	21.212015	all_ms_finite	9.793266	9.795649	0	0
37	(4, 39, 43, 44)	True	True	ok	optimal	0.223	(-6.673442902623762, -99.99970024292105, 0.9277316356063291)	0.9795649191160595	9.795649573895775	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793266	-35.890499	9.793266	9.793266	-54.798011	18.907512	all_ms_finite	9.793297	9.795649	0	0
38	(4, 43, 44, 45)	True	True	ok	optimal	0.177	(-6.6734458099344796, -99.9996871761137, 0.9277316412946413)	0.9795649198384904	9.795649581089277	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793297	-0.637339	9.793297	9.793297	-12.302299	11.664960	all_ms_finite	9.793308	9.795649	0	0
39	(43, 44, 45, 46)	True	True	ok	optimal	0.172	(-6.671078457862471, -99.9627309521047, 0.9278570784547623)	0.9795689163397131	9.795689545833168	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793308	3.762137	9.793308	9.793308	-6.052846	9.814983	all_ms_finite	9.793313	9.795649	0	0
40	(44, 45, 46, 47)	True	True	ok	optimal	0.153	(-6.671079368604526, -99.96273473643245, 0.9278570827047555)	0.979568915807718	9.795689540649372	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793313	5.176768	9.793313	9.793313	-4.638215	9.814983	all_ms_finite	9.793303	9.795649	0	0
41	(45, 46, 47, 48)	True	True	ok	optimal	0.169	(-6.671078884497738, -99.96273295193424, 0.9278569486689171)	0.9795689160645938	9.7956895432105	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793303	8.803930	9.793303	9.793303	-1.011053	9.814983	all_ms_finite	9.793304	9.795649	0	0
42	(45, 46, 48, 49)	True	True	ok	optimal	0.158	(-6.6710796696841905, -99.96273580920112, 0.927856850855527)	0.9795689156418381	9.795689539052756	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793304	9.012833	9.793304	9.793304	-0.802150	9.814983	all_ms_finite	9.793304	9.795649	0	0
43	(45, 46, 49, 50)	True	True	ok	optimal	0.155	(-6.67108042229194, -99.9627394174382, 0.9278566598545851)	0.9795689151499272	9.7956895341426	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793304	9.038206	9.793304	9.793304	-0.776777	9.814983	all_ms_finite	9.793328	9.795649	0	0
44	(4, 44, 45, 46)	True	True	ok	optimal	0.284	(-6.67344521726313, -99.99976973971678, 0.9277314212148761)	0.9795649119955769	9.795649502567544	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793328	-0.539580	9.793328	9.793328	-10.354563	9.814983	all_ms_finite	9.793309	9.795649	0	0
45	(44, 45, 46, 52)	True	True	ok	optimal	0.167	(-6.673445820452648, -99.99970456506726, 0.9277322981601512)	0.979564918182822	9.795649564603155	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793309	4.779895	9.793309	9.793309	-5.035088	9.814983	all_ms_finite	9.793254	9.795649	0	0
46	(45, 46, 52, 53)	True	True	ok	optimal	0.178	(-6.673444707971366, -99.99970489043764, 0.9277320684676291)	0.9795649183496395	9.795649566128924	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793254	8.868105	9.793254	9.793254	-0.946878	9.814983	all_ms_finite	9.793257	9.795649	0	0
47	(46, 52, 53, 54)	True	True	ok	optimal	0.147	(-6.673445109106451, -99.99972056113329, 0.9277322830974302)	0.9795649167746848	9.795649550369088	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793257	8.967628	9.793257	9.793257	-0.847355	9.814983	all_ms_finite	9.793288	9.795649	0	0
48	(46, 52, 54, 55)	True	True	ok	optimal	0.156	(-6.673446153331109, -99.99971867402768, 0.9277315713458777)	0.9795649167428173	9.795649550178942	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793288	9.627710	9.793288	9.793288	-0.187273	9.814983	all_ms_finite	9.793292	9.795649	0	0
49	(45, 46, 53, 54)	True	True	ok	optimal	0.168	(-6.671199529962187, -99.96449522986367, 0.9279269458808385)	0.9795687262945021	9.795687645334867	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793292	9.038206	9.793292	9.793292	-0.776777	9.814983	all_ms_finite	9.793294	9.795649	0	0
50	(46, 53, 54, 57)	True	True	ok	optimal	0.165	(-6.671201872361644, -99.96450080303302, 0.9279271027217014)	0.9795687253314003	9.795687635610863	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793294	9.128230	9.793294	9.793294	-0.686753	9.814983	all_ms_finite	9.793299	9.795649	0	0
51	(46, 53, 54, 55)	True	True	ok	optimal	0.165	(-6.671561175539214, -99.96948089606079, 0.9281257384111385)	0.9795681857984345	9.795682239674475	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793299	9.128230	9.793299	9.793299	-0.686753	9.814983	all_ms_finite	9.793306	9.795649	0	0
52	(46, 54, 57, 58)	True	True	ok	optimal	0.160	(-6.671206006787585, -99.96451927323068, 0.9279273199854492)	0.9795687227982425	9.795687610304277	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793306	9.653771	9.793306	9.793306	-0.161212	9.814983	all_ms_finite	9.793311	9.795649	0	0
53	(44, 45, 46, 53)	True	True	ok	optimal	0.228	(-6.671207565613274, -99.96451630194498, 0.9279274104887106)	0.979568722800174	9.795687610323178	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793311	5.176768	9.793311	9.793311	-4.638215	9.814983	all_ms_finite	9.793302	9.795649	0	0
54	(45, 46, 53, 61)	True	True	ok	optimal	0.158	(-6.671204685129946, -99.96449061687008, 0.9279269682445211)	0.9795687257903278	9.79568764020834	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793302	9.012833	9.793302	9.793302	-0.802150	9.814983	all_ms_finite	9.793292	9.795649	0	0
55	(45, 46, 53, 62)	True	True	ok	optimal	0.170	(-6.671207560360111, -99.96451629179343, 0.9279274127026065)	0.9795687228021877	9.795687610374143	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793292	9.038206	9.793292	9.793292	-0.776777	9.814983	all_ms_finite	9.793304	9.795649	0	0
56	(46, 53, 62, 63)	True	True	ok	optimal	0.197	(-6.671204330747437, -99.96448906656697, 0.9279269583938615)	0.979568726004552	9.79568764220766	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793304	9.128230	9.793304	9.793304	-0.686753	9.814983	all_ms_finite	9.793315	9.795649	0	0
57	(46, 62, 63, 64)	True	True	ok	optimal	0.168	(-6.671204026873712, -99.96448635059379, 0.9279267851415115)	0.9795687263167019	9.795687645495798	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793315	9.648900	9.793315	9.793315	-0.166083	9.814983	all_ms_finite	9.793341	9.795649	0	0
58	(46, 54, 58, 60)	True	True	ok	optimal	0.165	(-6.671201531392179, -99.96449953382786, 0.9279266006728747)	0.9795687255009247	9.795687637330444	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793341	9.673910	9.793341	9.793341	-0.141073	9.814983	all_ms_finite	9.793346	9.795649	0	0
59	(46, 52, 55, 56)	True	True	ok	optimal	0.169	(-6.6734466273151565, -99.99971703352155, 0.9277318547898473)	0.979564916822219	9.795649550950666	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793346	9.633709	9.793346	9.793346	-0.169541	9.803250	all_ms_finite	9.793289	9.795649	0	0
60	(46, 52, 56, 67)	True	True	ok	optimal	0.281	(-6.673441770509327, -99.99971043054998, 0.9277285053691441)	0.9795649182491842	9.795649565015433	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793289	9.758449	9.793289	9.793289	-0.041906	9.800355	all_ms_finite	9.793300	9.795649	0	0
61	(46, 56, 67, 68)	True	True	ok	optimal	0.179	(-6.672987268579549, -99.99703083388215, 0.9279975473062587)	0.9795652678603509	9.795653060486307	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793300	9.787773	9.793292	9.793292	-0.012582	9.800355	all_ms_finite	9.793349	9.795649	0	0
62	(46, 49, 50, 51)	True	True	ok	optimal	0.150	(-6.671079024920305, -99.96273343097067, 0.9278567234785676)	0.9795689159856937	9.79568954231022	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793349	9.609661	9.793349	9.793349	-0.205322	9.814983	all_ms_finite	9.793314	9.795649	0	0
63	(46, 50, 51, 70)	True	True	ok	optimal	0.177	(-6.671079421249747, -99.96273397379373, 0.9278566524409242)	0.9795689158582617	9.795689541189914	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793314	9.648900	9.793314	9.793314	-0.166083	9.814983	all_ms_finite	9.793302	9.795649	0	0
64	(46, 51, 70, 71)	True	True	ok	optimal	0.177	(-6.671080508955144, -99.96273946909108, 0.9278559251152901)	0.9795689151064566	9.795689533412942	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793302	9.653771	9.793302	9.793302	-0.161212	9.814983	all_ms_finite	9.793361	9.795649	0	0
65	(46, 54, 55, 59)	True	True	ok	optimal	0.177	(-6.6715577372205495, -99.96945340647663, 0.9281238663378641)	0.9795681890198508	9.795682271882916	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793361	9.673910	9.793361	9.793361	-0.141073	9.814983	all_ms_finite	9.793373	9.795649	0	0
66	(46, 52, 67, 68)	True	True	ok	optimal	0.397	(-6.6734401209432805, -99.99971089318308, 0.9277289831775994)	0.9795649185211435	9.79564956795865	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793373	9.762215	9.793373	9.793373	-0.038140	9.800355	all_ms_finite	9.793378	9.795649	0	0
67	(46, 54, 55, 56)	True	True	ok	optimal	0.166	(-6.6707780001856785, -99.97468323963226, 0.9282499785987193)	0.979567832962094	9.795678710722834	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793378	9.687387	9.793378	9.793378	-0.115863	9.803250	all_ms_finite	9.793360	9.795649	0	0
